"original_row","filename","predicted_class","confidence","sign_name"
"7108","07426.png","8","0.93154383","제한속도 120km/h"
"7109","07428.png","31","0.92357194","야생동물 출현 주의"
"7110","07433.png","13","0.91693610","양보"
"7111","07435.png","11","0.91893977","다음 교차로 우선권"
"7112","07436.png","8","0.95281315","제한속도 120km/h"
"7113","07438.png","8","0.90960163","제한속도 120km/h"
"7114","07440.png","3","0.90641361","제한속도 60km/h"
"7115","07441.png","8","0.93497062","제한속도 120km/h"
"7116","07444.png","25","0.91919422","도로 공사"
"7117","07445.png","25","0.93258649","도로 공사"
"7118","07447.png","8","0.92310989","제한속도 120km/h"
"7119","07450.png","9","0.91742325","추월 금지"
"7120","07451.png","7","0.92753005","제한속도 100km/h"
"7121","07452.png","25","0.93717456","도로 공사"
"7122","07453.png","7","0.90860868","제한속도 100km/h"
"7123","07454.png","42","0.96965045","3.5톤 초과 차량 추월 금지 해제"
"7124","07456.png","4","0.92304152","제한속도 70km/h"
"7125","07457.png","14","0.93759489","정지"
"7126","07458.png","14","0.93558681","정지"
"7127","07459.png","5","0.92634410","제한속도 80km/h"
"7128","07460.png","41","0.94104970","추월 금지 해제"
"7129","07462.png","15","0.94890952","모든 차량 통행 금지"
"7130","07463.png","7","0.93866700","제한속도 100km/h"
"7131","07464.png","8","0.93557608","제한속도 120km/h"
"7132","07465.png","14","0.94700938","정지"
"7133","07466.png","9","0.92339200","추월 금지"
"7134","07467.png","20","0.77583182","우측 위험 굽은도로"
"7135","07468.png","3","0.94253951","제한속도 60km/h"
"7136","07470.png","3","0.93541217","제한속도 60km/h"
"7137","07471.png","38","0.90865010","우측 통행"
"7138","07472.png","13","0.90541828","양보"
"7139","07473.png","3","0.89929926","제한속도 60km/h"
"7140","07475.png","10","0.92295372","3.5톤 초과 차량 추월 금지"
"7141","07476.png","33","0.93576902","우회전 지시"
"7142","07477.png","7","0.93229014","제한속도 100km/h"
"7143","07480.png","31","0.95530033","야생동물 출현 주의"
"7144","07481.png","33","0.95034987","우회전 지시"
"7145","07482.png","8","0.92305189","제한속도 120km/h"
"7146","07484.png","9","0.92534482","추월 금지"
"7147","07485.png","21","0.97784048","연속 굽은도로"
"7148","07486.png","13","0.90115994","양보"
"7149","07488.png","8","0.93788493","제한속도 120km/h"
"7150","07489.png","33","0.92049229","우회전 지시"
"7151","07490.png","14","0.95426589","정지"
"7152","07492.png","10","0.89920706","3.5톤 초과 차량 추월 금지"
"7153","07494.png","5","0.92976940","제한속도 80km/h"
"7154","07496.png","13","0.92610323","양보"
"7155","07498.png","37","0.97033215","직진 또는 좌회전 지시"
"7156","07499.png","4","0.91886830","제한속도 70km/h"
"7157","07501.png","3","0.90055168","제한속도 60km/h"
"7158","07502.png","8","0.93789595","제한속도 120km/h"
"7159","07503.png","38","0.87952596","우측 통행"
"7160","07504.png","42","0.95703334","3.5톤 초과 차량 추월 금지 해제"
"7161","07505.png","29","0.97379106","자전거 횡단 주의"
"7162","07510.png","5","0.92405987","제한속도 80km/h"
"7163","07512.png","38","0.91034186","우측 통행"
"7164","07513.png","8","0.94803679","제한속도 120km/h"
"7165","07514.png","38","0.91403359","우측 통행"
"7166","07515.png","13","0.94636983","양보"
"7167","07522.png","11","0.92634594","다음 교차로 우선권"
"7168","07523.png","10","0.91054767","3.5톤 초과 차량 추월 금지"
"7169","07524.png","25","0.91673815","도로 공사"
"7170","07526.png","5","0.88211197","제한속도 80km/h"
"7171","07527.png","29","0.97141653","자전거 횡단 주의"
"7172","07528.png","31","0.94234848","야생동물 출현 주의"
"7173","07529.png","14","0.94159484","정지"
"7174","07531.png","38","0.90785694","우측 통행"
"7175","07532.png","3","0.91791070","제한속도 60km/h"
"7176","07534.png","14","0.92677587","정지"
"7177","07535.png","11","0.93704474","다음 교차로 우선권"
"7178","07536.png","25","0.93632096","도로 공사"
"7179","07537.png","38","0.89480126","우측 통행"
"7180","07538.png","8","0.93151599","제한속도 120km/h"
"7181","07540.png","39","0.99539244","좌측 통행"
"7182","07543.png","4","0.91102213","제한속도 70km/h"
"7183","07544.png","4","0.92642939","제한속도 70km/h"
"7184","07547.png","4","0.91357893","제한속도 70km/h"
"7185","07549.png","25","0.93982571","도로 공사"
"7186","07551.png","5","0.93974519","제한속도 80km/h"
"7187","07553.png","27","0.97748303","보행자 주의"
"7188","07556.png","38","0.91395342","우측 통행"
"7189","07557.png","11","0.94729680","다음 교차로 우선권"
"7190","07558.png","4","0.92612219","제한속도 70km/h"
"7191","07560.png","9","0.92572111","추월 금지"
"7192","07561.png","4","0.92667705","제한속도 70km/h"
"7193","07563.png","25","0.93645078","도로 공사"
"7194","07564.png","4","0.91955256","제한속도 70km/h"
"7195","07567.png","13","0.91694891","양보"
"7196","07571.png","21","0.93786472","연속 굽은도로"
"7197","07573.png","10","0.89257395","3.5톤 초과 차량 추월 금지"
"7198","07574.png","5","0.86517495","제한속도 80km/h"
"7199","07575.png","42","0.96143830","3.5톤 초과 차량 추월 금지 해제"
"7200","07576.png","13","0.89715439","양보"
"7201","07577.png","4","0.92585915","제한속도 70km/h"
"7202","07580.png","3","0.94608200","제한속도 60km/h"
"7203","07581.png","13","0.92102349","양보"
"7204","07582.png","19","0.98506653","좌측 위험 굽은도로"
"7205","07584.png","3","0.91497511","제한속도 60km/h"
"7206","07585.png","4","0.92722660","제한속도 70km/h"
"7207","07587.png","5","0.93963283","제한속도 80km/h"
"7208","07588.png","31","0.92667472","야생동물 출현 주의"
"7209","07589.png","13","0.91949236","양보"
"7210","07590.png","25","0.89960200","도로 공사"
"7211","07594.png","39","0.99358279","좌측 통행"
"7212","07595.png","38","0.88062656","우측 통행"
"7213","07597.png","31","0.93394136","야생동물 출현 주의"
"7214","07598.png","38","0.91245455","우측 통행"
"7215","07599.png","38","0.84769017","우측 통행"
"7216","07600.png","3","0.91614258","제한속도 60km/h"
"7217","07601.png","13","0.90653038","양보"
"7218","07604.png","10","0.91940033","3.5톤 초과 차량 추월 금지"
"7219","07605.png","11","0.92028826","다음 교차로 우선권"
"7220","07606.png","38","0.90701944","우측 통행"
"7221","07607.png","7","0.90297532","제한속도 100km/h"
"7222","07609.png","33","0.94264060","우회전 지시"
"7223","07610.png","10","0.89486587","3.5톤 초과 차량 추월 금지"
"7224","07613.png","3","0.92278689","제한속도 60km/h"
"7225","07614.png","3","0.91137302","제한속도 60km/h"
"7226","07615.png","13","0.92628551","양보"
"7227","07618.png","31","0.93938041","야생동물 출현 주의"
"7228","07619.png","38","0.91564155","우측 통행"
"7229","07622.png","9","0.92918134","추월 금지"
"7230","07624.png","8","0.95036513","제한속도 120km/h"
"7231","07625.png","31","0.94839180","야생동물 출현 주의"
"7232","07626.png","3","0.92392308","제한속도 60km/h"
"7233","07627.png","31","0.92960316","야생동물 출현 주의"
"7234","07628.png","33","0.96435148","우회전 지시"
"7235","07633.png","11","0.57719189","다음 교차로 우선권"
"7236","07634.png","4","0.91871554","제한속도 70km/h"
"7237","07636.png","38","0.91792458","우측 통행"
"7238","07641.png","9","0.92750967","추월 금지"
"7239","07642.png","10","0.92067915","3.5톤 초과 차량 추월 금지"
"7240","07643.png","4","0.92240757","제한속도 70km/h"
"7241","07645.png","25","0.92074203","도로 공사"
"7242","07646.png","31","0.93233806","야생동물 출현 주의"
"7243","07647.png","25","0.93749398","도로 공사"
"7244","07649.png","13","0.90381849","양보"
"7245","07651.png","3","0.89894176","제한속도 60km/h"
"7246","07652.png","31","0.93645644","야생동물 출현 주의"
"7247","07653.png","33","0.94322455","우회전 지시"
"7248","07656.png","15","0.95400590","모든 차량 통행 금지"
"7249","07657.png","4","0.84921718","제한속도 70km/h"
"7250","07659.png","8","0.92726803","제한속도 120km/h"
"7251","07660.png","38","0.92126125","우측 통행"
"7252","07661.png","33","0.90898246","우회전 지시"
"7253","07662.png","31","0.94395757","야생동물 출현 주의"
"7254","07663.png","38","0.90746170","우측 통행"
"7255","07667.png","31","0.95570260","야생동물 출현 주의"
"7256","07668.png","10","0.89936507","3.5톤 초과 차량 추월 금지"
"7257","07670.png","5","0.90513343","제한속도 80km/h"
"7258","07671.png","5","0.91399127","제한속도 80km/h"
"7259","07672.png","4","0.94976354","제한속도 70km/h"
"7260","07673.png","38","0.91981047","우측 통행"
"7261","07675.png","7","0.94956487","제한속도 100km/h"
"7262","07676.png","21","0.98178262","연속 굽은도로"
"7263","07677.png","31","0.91941798","야생동물 출현 주의"
"7264","07679.png","8","0.93589723","제한속도 120km/h"
"7265","07680.png","25","0.91383809","도로 공사"
"7266","07681.png","4","0.92256618","제한속도 70km/h"
"7267","07683.png","7","0.92984396","제한속도 100km/h"
"7268","07690.png","7","0.93597913","제한속도 100km/h"
"7269","07692.png","25","0.93067312","도로 공사"
"7270","07697.png","29","0.96209288","자전거 횡단 주의"
"7271","07698.png","8","0.94815844","제한속도 120km/h"
"7272","07699.png","9","0.94473189","추월 금지"
"7273","07701.png","5","0.93285757","제한속도 80km/h"
"7274","07704.png","10","0.89798397","3.5톤 초과 차량 추월 금지"
"7275","07707.png","4","0.93437976","제한속도 70km/h"
"7276","07709.png","4","0.92304558","제한속도 70km/h"
"7277","07710.png","25","0.93799120","도로 공사"
"7278","07711.png","7","0.92549163","제한속도 100km/h"
"7279","07712.png","0","0.91732955","제한속도 20km/h"
"7280","07714.png","25","0.89627033","도로 공사"
"7281","07715.png","20","0.95941472","우측 위험 굽은도로"
"7282","07717.png","11","0.92981392","다음 교차로 우선권"
"7283","07718.png","9","0.88854927","추월 금지"
"7284","07719.png","5","0.91747689","제한속도 80km/h"
"7285","07720.png","27","0.92459762","보행자 주의"
"7286","07722.png","4","0.93074685","제한속도 70km/h"
"7287","07723.png","5","0.91782576","제한속도 80km/h"
"7288","07726.png","4","0.90245551","제한속도 70km/h"
"7289","07728.png","9","0.90871233","추월 금지"
"7290","07729.png","3","0.91506022","제한속도 60km/h"
"7291","07730.png","5","0.90345961","제한속도 80km/h"
"7292","07733.png","11","0.93040234","다음 교차로 우선권"
"7293","07735.png","10","0.90961707","3.5톤 초과 차량 추월 금지"
"7294","07737.png","20","0.94875610","우측 위험 굽은도로"
"7295","07741.png","20","0.97589797","우측 위험 굽은도로"
"7296","07742.png","25","0.91317904","도로 공사"
"7297","07744.png","5","0.93464094","제한속도 80km/h"
"7298","07746.png","8","0.96369451","제한속도 120km/h"
"7299","07748.png","11","0.91943532","다음 교차로 우선권"
"7300","07749.png","7","0.94008923","제한속도 100km/h"
"7301","07750.png","3","0.91301429","제한속도 60km/h"
"7302","07751.png","10","0.93209046","3.5톤 초과 차량 추월 금지"
"7303","07752.png","10","0.89068723","3.5톤 초과 차량 추월 금지"
"7304","07755.png","7","0.92752051","제한속도 100km/h"
"7305","07756.png","8","0.92977989","제한속도 120km/h"
"7306","07761.png","9","0.94431031","추월 금지"
"7307","07762.png","4","0.91903192","제한속도 70km/h"
"7308","07763.png","39","0.99504566","좌측 통행"
"7309","07764.png","10","0.90238625","3.5톤 초과 차량 추월 금지"
"7310","07770.png","9","0.91839790","추월 금지"
"7311","07771.png","8","0.93263346","제한속도 120km/h"
"7312","07773.png","11","0.88695288","다음 교차로 우선권"
"7313","07774.png","3","0.90714633","제한속도 60km/h"
"7314","07777.png","8","0.93931258","제한속도 120km/h"
"7315","07778.png","7","0.93616223","제한속도 100km/h"
"7316","07782.png","8","0.92395484","제한속도 120km/h"
"7317","07785.png","33","0.93232220","우회전 지시"
"7318","07786.png","31","0.94399589","야생동물 출현 주의"
"7319","07787.png","9","0.91439885","추월 금지"
"7320","07791.png","9","0.90715772","추월 금지"
"7321","07795.png","4","0.93281019","제한속도 70km/h"
"7322","07796.png","8","0.93751943","제한속도 120km/h"
"7323","07798.png","37","0.98705429","직진 또는 좌회전 지시"
"7324","07799.png","8","0.91990072","제한속도 120km/h"
"7325","07803.png","11","0.93534762","다음 교차로 우선권"
"7326","07808.png","8","0.93765229","제한속도 120km/h"
"7327","07809.png","31","0.95424378","야생동물 출현 주의"
"7328","07810.png","7","0.95773953","제한속도 100km/h"
"7329","07812.png","5","0.44272602","제한속도 80km/h"
"7330","07813.png","7","0.92192382","제한속도 100km/h"
"7331","07814.png","31","0.90918833","야생동물 출현 주의"
"7332","07815.png","9","0.87806052","추월 금지"
"7333","07816.png","10","0.91094935","3.5톤 초과 차량 추월 금지"
"7334","07818.png","8","0.93204707","제한속도 120km/h"
"7335","07820.png","10","0.89420646","3.5톤 초과 차량 추월 금지"
"7336","07821.png","5","0.93076956","제한속도 80km/h"
"7337","07822.png","5","0.93863380","제한속도 80km/h"
"7338","07823.png","25","0.92398554","도로 공사"
"7339","07824.png","24","0.98855907","우측 차로 폭 감소"
"7340","07825.png","14","0.93600744","정지"
"7341","07829.png","4","0.92050481","제한속도 70km/h"
"7342","07831.png","4","0.93063378","제한속도 70km/h"
"7343","07832.png","7","0.95007485","제한속도 100km/h"
"7344","07833.png","39","0.98801172","좌측 통행"
"7345","07835.png","5","0.95109892","제한속도 80km/h"
"7346","07837.png","3","0.89897788","제한속도 60km/h"
"7347","07839.png","31","0.93685406","야생동물 출현 주의"
"7348","07840.png","25","0.91420752","도로 공사"
"7349","07841.png","3","0.90756029","제한속도 60km/h"
"7350","07842.png","5","0.93285346","제한속도 80km/h"
